,RA,DEC,Distance,x,y,z
4296,165.23833333333332,-15.792777777777777,100.0,-93.04922810717952,24.518078563151402,-27.215895580142284
4297,165.17,-31.839444444444442,100.0,-82.12314611957424,21.74387879139101,-52.7540766816021
4298,165.45708333333334,-2.4847222222222225,31250.0,-30220.305174185865,7839.65711074943,-1354.7810025797764
4299,165.58249999999998,20.179722222222225,58823.5294117647,-53473.8535618547,13747.16275186948,20292.119504272538
4300,165.93208333333334,61.75083333333333,26315.78947368421,-12081.883352696932,3027.568134506868,23181.516375466297
4301,165.60166666666666,-26.83138888888889,100.0,-86.43106705058585,22.189046296567305,-45.136646673694386
4302,165.81083333333336,-0.7525,100.0,-96.94081012860553,24.510294074265754,-1.3133225052005304
4303,164.80374999999998,-81.55611111111111,100000.0,-14170.628829105372,3849.07872993656,-98916.01423186478
4304,165.81208333333333,-11.303611111111111,100.0,-95.06910557459355,24.034849885553943,-19.600794785561014
4305,165.9025,-0.0008333333333333334,100.0,-96.98826439690666,24.35726928783949,-0.0014544410432773293
4306,165.81708333333336,-31.960833333333333,100.0,-82.25492859271979,20.78760322003997,-52.933942556480275
4307,165.90208333333334,-13.434444444444445,100.0,-94.33414237926254,23.691452315092004,-23.233266424907704
4308,166.13,38.24138888888889,100.0,-76.25090865834333,18.82782759242303,61.89759152767559
4309,166.25416666666666,7.336111111111111,34482.75862068965,-33220.964209773505,8126.557716127482,4403.094224763157
4310,166.13,-47.67916666666667,100.0,-65.3649955834791,16.1398846135662,-73.93863318342129
4311,164.80749999999998,-84.59388888888888,100.0,-9.092177771773473,2.4690120539792284,-99.5551921440754
4312,166.22583333333333,-35.80472222222222,100.0,-78.76921995668977,19.309922397299456,-58.5024519522464
4313,166.33291666666668,-27.29361111111111,23255.813953488374,-20081.52898653635,4883.1282829973925,-10663.964289791858
4314,166.39166666666668,-11.08888888888889,100.0,-95.37808980922547,23.08907295048634,-19.23316652635345
4315,166.2675,-49.3925,100.0,-63.22681318769901,15.451036432320517,-75.91861146843318
4316,166.49,-27.28777777777778,100.0,-86.41235601767048,20.761722953751814,-45.845998598209476
